2013-06-15: Total users: 6015, Non-zero FROM: 544, Geocoded(active): 408(234), Cities(active): 118(88)
2013-06-16: Total users: 6021, Non-zero FROM: 544, Geocoded(active): 408(234), Cities(active): 118(88)
2013-06-17: Total users: 6023, Non-zero FROM: 544, Geocoded(active): 408(234), Cities(active): 118(88)
2013-06-18: Total users: 6031, Non-zero FROM: 544, Geocoded(active): 408(234), Cities(active): 118(88)
2013-06-19: Total users: 6036, Non-zero FROM: 544, Geocoded(active): 408(234), Cities(active): 118(88)
2013-06-20: Total users: 6039, Non-zero FROM: 543, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-21: Total users: 6044, Non-zero FROM: 545, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-22: Total users: 6051, Non-zero FROM: 546, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-23: Total users: 6052, Non-zero FROM: 546, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-24: Total users: 6053, Non-zero FROM: 546, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-25: Total users: 6058, Non-zero FROM: 546, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-26: Total users: 6061, Non-zero FROM: 547, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-27: Total users: 6072, Non-zero FROM: 548, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-28: Total users: 6078, Non-zero FROM: 548, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-29: Total users: 6082, Non-zero FROM: 549, Geocoded(active): 407(233), Cities(active): 118(88)
2013-06-30: Total users: 6083, Non-zero FROM: 549, Geocoded(active): 407(233), Cities(active): 118(88)
2013-07-01: Total users: 6085, Non-zero FROM: 549, Geocoded(active): 407(233), Cities(active): 118(88)
2013-07-02: Total users: 6092, Non-zero FROM: 553, Geocoded(active): 407(233), Cities(active): 118(88)
2013-07-03: Total users: 6103, Non-zero FROM: 554, Geocoded(active): 407(233), Cities(active): 118(88)
2013-07-04: Total users: 6107, Non-zero FROM: 554, Geocoded(active): 407(231), Cities(active): 118(88)
2013-07-05: Total users: 6110, Non-zero FROM: 554, Geocoded(active): 407(231), Cities(active): 118(88)
2013-07-06: Total users: 6114, Non-zero FROM: 555, Geocoded(active): 407(231), Cities(active): 118(88)
2013-07-07: Total users: 6118, Non-zero FROM: 558, Geocoded(active): 407(231), Cities(active): 118(88)
2013-07-08: Total users: 6118, Non-zero FROM: 558, Geocoded(active): 407(231), Cities(active): 118(88)
2013-07-09: Total users: 6126, Non-zero FROM: 561, Geocoded(active): 408(231), Cities(active): 118(88)
2013-07-10: Total users: 6132, Non-zero FROM: 563, Geocoded(active): 408(232), Cities(active): 118(88)
2013-07-11: Total users: 6142, Non-zero FROM: 565, Geocoded(active): 408(231), Cities(active): 118(87)
2013-07-12: Total users: 6149, Non-zero FROM: 567, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-13: Total users: 6153, Non-zero FROM: 569, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-14: Total users: 6156, Non-zero FROM: 571, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-15: Total users: 6158, Non-zero FROM: 571, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-16: Total users: 6163, Non-zero FROM: 573, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-17: Total users: 6169, Non-zero FROM: 575, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-18: Total users: 6178, Non-zero FROM: 574, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-19: Total users: 6183, Non-zero FROM: 574, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-20: Total users: 6190, Non-zero FROM: 574, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-21: Total users: 6192, Non-zero FROM: 575, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-22: Total users: 6194, Non-zero FROM: 575, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-23: Total users: 6199, Non-zero FROM: 575, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-24: Total users: 6200, Non-zero FROM: 576, Geocoded(active): 408(232), Cities(active): 118(87)
2013-07-25: Total users: 6204, Non-zero FROM: 577, Geocoded(active): 409(233), Cities(active): 118(87)
2013-07-26: Total users: 6208, Non-zero FROM: 577, Geocoded(active): 409(233), Cities(active): 118(87)
2013-07-27: Total users: 6213, Non-zero FROM: 577, Geocoded(active): 408(233), Cities(active): 118(87)
2013-07-28: Total users: 6215, Non-zero FROM: 578, Geocoded(active): 408(233), Cities(active): 118(87)
2013-07-29: Total users: 6216, Non-zero FROM: 578, Geocoded(active): 408(233), Cities(active): 118(87)
2013-07-30: Total users: 6219, Non-zero FROM: 578, Geocoded(active): 408(233), Cities(active): 118(87)
2013-07-31: Total users: 6222, Non-zero FROM: 578, Geocoded(active): 408(233), Cities(active): 118(87)
2013-08-01: Total users: 6225, Non-zero FROM: 578, Geocoded(active): 408(233), Cities(active): 118(87)
2013-08-02: Total users: 6232, Non-zero FROM: 578, Geocoded(active): 408(233), Cities(active): 118(87)
2013-08-03: Total users: 6234, Non-zero FROM: 579, Geocoded(active): 408(233), Cities(active): 118(87)
2013-08-04: Total users: 6238, Non-zero FROM: 580, Geocoded(active): 408(233), Cities(active): 118(87)
2013-08-05: Total users: 6241, Non-zero FROM: 580, Geocoded(active): 408(233), Cities(active): 118(87)
2013-08-06: Total users: 6245, Non-zero FROM: 580, Geocoded(active): 408(232), Cities(active): 118(87)
2013-08-07: Total users: 6252, Non-zero FROM: 580, Geocoded(active): 408(232), Cities(active): 118(87)
2013-08-08: Total users: 6258, Non-zero FROM: 580, Geocoded(active): 408(232), Cities(active): 118(87)
2013-08-09: Total users: 6264, Non-zero FROM: 580, Geocoded(active): 408(232), Cities(active): 118(87)
2013-08-10: Total users: 6267, Non-zero FROM: 582, Geocoded(active): 408(232), Cities(active): 118(87)
2013-08-11: Total users: 6268, Non-zero FROM: 582, Geocoded(active): 408(232), Cities(active): 118(87)
2013-08-12: Total users: 6268, Non-zero FROM: 583, Geocoded(active): 409(233), Cities(active): 118(87)
2013-08-13: Total users: 6275, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 121(90)
2013-08-14: Total users: 6278, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 121(90)
2013-08-15: Total users: 6282, Non-zero FROM: 586, Geocoded(active): 414(237), Cities(active): 121(90)
2013-08-16: Total users: 6286, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-17: Total users: 6289, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-18: Total users: 6290, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-19: Total users: 6291, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-20: Total users: 6293, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-21: Total users: 6295, Non-zero FROM: 585, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-22: Total users: 6299, Non-zero FROM: 586, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-23: Total users: 6305, Non-zero FROM: 588, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-24: Total users: 6313, Non-zero FROM: 590, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-25: Total users: 6316, Non-zero FROM: 591, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-26: Total users: 6317, Non-zero FROM: 592, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-27: Total users: 6321, Non-zero FROM: 593, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-28: Total users: 6327, Non-zero FROM: 594, Geocoded(active): 413(237), Cities(active): 120(89)
2013-08-29: Total users: 6331, Non-zero FROM: 594, Geocoded(active): 414(238), Cities(active): 121(90)
2013-08-30: Total users: 6337, Non-zero FROM: 594, Geocoded(active): 414(238), Cities(active): 121(90)
2013-08-31: Total users: 6342, Non-zero FROM: 596, Geocoded(active): 415(239), Cities(active): 122(91)
2013-09-01: Total users: 6346, Non-zero FROM: 596, Geocoded(active): 415(239), Cities(active): 122(91)
2013-09-02: Total users: 6349, Non-zero FROM: 596, Geocoded(active): 415(237), Cities(active): 122(89)
2013-09-03: Total users: 6354, Non-zero FROM: 597, Geocoded(active): 415(237), Cities(active): 122(89)
2013-09-04: Total users: 6358, Non-zero FROM: 597, Geocoded(active): 415(237), Cities(active): 122(89)
2013-09-05: Total users: 6362, Non-zero FROM: 599, Geocoded(active): 417(239), Cities(active): 122(89)
2013-09-06: Total users: 6365, Non-zero FROM: 599, Geocoded(active): 417(239), Cities(active): 122(89)
2013-09-07: Total users: 6371, Non-zero FROM: 600, Geocoded(active): 418(240), Cities(active): 122(89)
2013-09-08: Total users: 6372, Non-zero FROM: 600, Geocoded(active): 418(239), Cities(active): 122(88)
2013-09-09: Total users: 6374, Non-zero FROM: 600, Geocoded(active): 418(239), Cities(active): 122(88)
2013-09-10: Total users: 6381, Non-zero FROM: 601, Geocoded(active): 418(239), Cities(active): 122(88)
2013-09-11: Total users: 6388, Non-zero FROM: 605, Geocoded(active): 419(240), Cities(active): 122(88)
2013-09-12: Total users: 6394, Non-zero FROM: 609, Geocoded(active): 421(242), Cities(active): 123(89)
2013-09-13: Total users: 6401, Non-zero FROM: 609, Geocoded(active): 421(242), Cities(active): 123(89)
2013-09-14: Total users: 6408, Non-zero FROM: 611, Geocoded(active): 421(242), Cities(active): 123(89)
2013-09-15: Total users: 6411, Non-zero FROM: 611, Geocoded(active): 421(242), Cities(active): 123(89)
2013-09-16: Total users: 6413, Non-zero FROM: 612, Geocoded(active): 421(241), Cities(active): 123(89)
2013-09-17: Total users: 6420, Non-zero FROM: 613, Geocoded(active): 421(241), Cities(active): 123(89)
2013-09-18: Total users: 6422, Non-zero FROM: 613, Geocoded(active): 421(241), Cities(active): 123(89)
2013-09-19: Total users: 6427, Non-zero FROM: 613, Geocoded(active): 421(241), Cities(active): 123(89)
2013-09-20: Total users: 6432, Non-zero FROM: 613, Geocoded(active): 421(241), Cities(active): 123(89)
2013-09-21: Total users: 6436, Non-zero FROM: 613, Geocoded(active): 421(240), Cities(active): 123(88)
2013-09-22: Total users: 6437, Non-zero FROM: 613, Geocoded(active): 421(240), Cities(active): 123(88)
2013-09-23: Total users: 6439, Non-zero FROM: 614, Geocoded(active): 421(240), Cities(active): 123(88)
2013-09-24: Total users: 6444, Non-zero FROM: 614, Geocoded(active): 421(239), Cities(active): 123(87)
2013-09-25: Total users: 6449, Non-zero FROM: 616, Geocoded(active): 422(237), Cities(active): 124(88)
2013-09-26: Total users: 6458, Non-zero FROM: 619, Geocoded(active): 422(237), Cities(active): 124(88)
2013-09-27: Total users: 6461, Non-zero FROM: 620, Geocoded(active): 422(237), Cities(active): 124(88)
2013-09-28: Total users: 6464, Non-zero FROM: 621, Geocoded(active): 422(237), Cities(active): 124(88)
2013-09-29: Total users: 6468, Non-zero FROM: 621, Geocoded(active): 422(236), Cities(active): 124(88)
2013-09-30: Total users: 6475, Non-zero FROM: 623, Geocoded(active): 422(236), Cities(active): 124(88)
2013-10-01: Total users: 6484, Non-zero FROM: 625, Geocoded(active): 422(236), Cities(active): 124(88)
2013-10-02: Total users: 6493, Non-zero FROM: 630, Geocoded(active): 422(236), Cities(active): 124(88)
2013-10-03: Total users: 6499, Non-zero FROM: 631, Geocoded(active): 422(236), Cities(active): 124(88)
2013-10-04: Total users: 6508, Non-zero FROM: 633, Geocoded(active): 422(236), Cities(active): 124(88)
2013-10-05: Total users: 6516, Non-zero FROM: 635, Geocoded(active): 422(235), Cities(active): 124(88)
2013-10-06: Total users: 6521, Non-zero FROM: 637, Geocoded(active): 422(235), Cities(active): 124(88)
2013-10-07: Total users: 6524, Non-zero FROM: 638, Geocoded(active): 424(237), Cities(active): 124(88)
2013-10-08: Total users: 6530, Non-zero FROM: 642, Geocoded(active): 424(237), Cities(active): 124(88)
2013-10-09: Total users: 6544, Non-zero FROM: 644, Geocoded(active): 425(238), Cities(active): 125(89)
2013-10-10: Total users: 6558, Non-zero FROM: 644, Geocoded(active): 425(238), Cities(active): 125(89)
2013-10-11: Total users: 6567, Non-zero FROM: 645, Geocoded(active): 425(237), Cities(active): 125(89)
2013-10-12: Total users: 6572, Non-zero FROM: 646, Geocoded(active): 425(237), Cities(active): 125(89)
2013-10-13: Total users: 6575, Non-zero FROM: 647, Geocoded(active): 425(237), Cities(active): 125(89)
2013-10-14: Total users: 6578, Non-zero FROM: 647, Geocoded(active): 425(237), Cities(active): 125(89)
2013-10-15: Total users: 6587, Non-zero FROM: 652, Geocoded(active): 426(238), Cities(active): 125(89)
2013-10-16: Total users: 6593, Non-zero FROM: 653, Geocoded(active): 426(238), Cities(active): 125(89)
2013-10-17: Total users: 6596, Non-zero FROM: 653, Geocoded(active): 426(238), Cities(active): 125(89)
2013-10-18: Total users: 6603, Non-zero FROM: 653, Geocoded(active): 426(238), Cities(active): 125(89)
2013-10-19: Total users: 6609, Non-zero FROM: 657, Geocoded(active): 426(238), Cities(active): 125(89)
2013-10-20: Total users: 6615, Non-zero FROM: 659, Geocoded(active): 426(235), Cities(active): 125(89)
2013-10-21: Total users: 6620, Non-zero FROM: 659, Geocoded(active): 426(235), Cities(active): 125(89)
2013-10-22: Total users: 6628, Non-zero FROM: 658, Geocoded(active): 426(235), Cities(active): 125(89)
2013-10-23: Total users: 6631, Non-zero FROM: 658, Geocoded(active): 426(235), Cities(active): 125(89)
2013-10-24: Total users: 6634, Non-zero FROM: 661, Geocoded(active): 426(231), Cities(active): 125(89)
2013-10-25: Total users: 6637, Non-zero FROM: 661, Geocoded(active): 427(232), Cities(active): 125(89)
2013-10-26: Total users: 6638, Non-zero FROM: 660, Geocoded(active): 429(233), Cities(active): 125(89)
2013-10-27: Total users: 6640, Non-zero FROM: 660, Geocoded(active): 429(232), Cities(active): 125(88)
2013-10-28: Total users: 6646, Non-zero FROM: 660, Geocoded(active): 429(232), Cities(active): 125(88)
2013-10-29: Total users: 6652, Non-zero FROM: 659, Geocoded(active): 429(233), Cities(active): 125(88)
2013-10-30: Total users: 6656, Non-zero FROM: 659, Geocoded(active): 429(233), Cities(active): 125(88)
2013-10-31: Total users: 6658, Non-zero FROM: 658, Geocoded(active): 429(233), Cities(active): 125(88)
2013-11-01: Total users: 6665, Non-zero FROM: 658, Geocoded(active): 429(233), Cities(active): 125(88)
2013-11-02: Total users: 6668, Non-zero FROM: 658, Geocoded(active): 429(233), Cities(active): 125(88)
2013-11-03: Total users: 6668, Non-zero FROM: 657, Geocoded(active): 429(232), Cities(active): 125(88)
2013-11-04: Total users: 6669, Non-zero FROM: 659, Geocoded(active): 429(232), Cities(active): 125(88)
2013-11-05: Total users: 6674, Non-zero FROM: 662, Geocoded(active): 432(234), Cities(active): 125(87)
2013-11-06: Total users: 6677, Non-zero FROM: 661, Geocoded(active): 431(233), Cities(active): 124(86)
2013-11-07: Total users: 6681, Non-zero FROM: 661, Geocoded(active): 431(233), Cities(active): 124(86)
2013-11-08: Total users: 6683, Non-zero FROM: 661, Geocoded(active): 431(234), Cities(active): 124(86)
2013-11-09: Total users: 6685, Non-zero FROM: 661, Geocoded(active): 431(234), Cities(active): 124(86)
2013-11-10: Total users: 6686, Non-zero FROM: 662, Geocoded(active): 432(235), Cities(active): 124(86)
2013-11-11: Total users: 6686, Non-zero FROM: 662, Geocoded(active): 433(236), Cities(active): 125(87)
2013-11-12: Total users: 6689, Non-zero FROM: 662, Geocoded(active): 433(235), Cities(active): 125(87)
2013-11-13: Total users: 6695, Non-zero FROM: 662, Geocoded(active): 433(235), Cities(active): 125(87)
2013-11-15: Total users: 6713, Non-zero FROM: 662, Geocoded(active): 434(235), Cities(active): 125(87)
2013-11-16: Total users: 6716, Non-zero FROM: 662, Geocoded(active): 434(235), Cities(active): 125(87)
2013-11-17: Total users: 6717, Non-zero FROM: 662, Geocoded(active): 434(235), Cities(active): 125(87)
2013-11-18: Total users: 6721, Non-zero FROM: 662, Geocoded(active): 434(235), Cities(active): 125(87)
2013-11-19: Total users: 6726, Non-zero FROM: 662, Geocoded(active): 434(235), Cities(active): 125(87)
2013-11-20: Total users: 6730, Non-zero FROM: 662, Geocoded(active): 434(234), Cities(active): 125(87)
2013-11-21: Total users: 6740, Non-zero FROM: 663, Geocoded(active): 435(233), Cities(active): 125(87)
2013-11-22: Total users: 6745, Non-zero FROM: 663, Geocoded(active): 435(233), Cities(active): 125(87)
2013-11-23: Total users: 6751, Non-zero FROM: 663, Geocoded(active): 435(233), Cities(active): 125(87)
2013-11-24: Total users: 6751, Non-zero FROM: 663, Geocoded(active): 435(233), Cities(active): 125(87)
2013-11-25: Total users: 6754, Non-zero FROM: 664, Geocoded(active): 436(234), Cities(active): 125(87)
2013-11-26: Total users: 6759, Non-zero FROM: 664, Geocoded(active): 436(234), Cities(active): 125(87)
2013-11-27: Total users: 6761, Non-zero FROM: 664, Geocoded(active): 436(234), Cities(active): 125(87)
2013-11-28: Total users: 6766, Non-zero FROM: 664, Geocoded(active): 436(234), Cities(active): 125(87)
2013-11-29: Total users: 6771, Non-zero FROM: 664, Geocoded(active): 436(234), Cities(active): 125(87)
2013-11-30: Total users: 6776, Non-zero FROM: 666, Geocoded(active): 438(236), Cities(active): 125(87)
2013-12-01: Total users: 6776, Non-zero FROM: 666, Geocoded(active): 438(237), Cities(active): 125(88)
2013-12-02: Total users: 6778, Non-zero FROM: 666, Geocoded(active): 438(237), Cities(active): 125(88)
2013-12-03: Total users: 6782, Non-zero FROM: 666, Geocoded(active): 438(237), Cities(active): 125(88)
2013-12-04: Total users: 6786, Non-zero FROM: 666, Geocoded(active): 438(237), Cities(active): 125(88)
2013-12-05: Total users: 6790, Non-zero FROM: 666, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-06: Total users: 6792, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-07: Total users: 6792, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-08: Total users: 6792, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-09: Total users: 6795, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-10: Total users: 6798, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-11: Total users: 6798, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-12: Total users: 6804, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-13: Total users: 6809, Non-zero FROM: 667, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-14: Total users: 6814, Non-zero FROM: 668, Geocoded(active): 438(236), Cities(active): 125(88)
2013-12-15: Total users: 6818, Non-zero FROM: 668, Geocoded(active): 439(237), Cities(active): 125(88)
2013-12-16: Total users: 6818, Non-zero FROM: 668, Geocoded(active): 439(237), Cities(active): 125(88)
2013-12-17: Total users: 6821, Non-zero FROM: 668, Geocoded(active): 439(237), Cities(active): 125(88)
2013-12-18: Total users: 6828, Non-zero FROM: 668, Geocoded(active): 439(237), Cities(active): 125(88)
2013-12-19: Total users: 6835, Non-zero FROM: 668, Geocoded(active): 439(237), Cities(active): 125(88)
2013-12-20: Total users: 6841, Non-zero FROM: 669, Geocoded(active): 440(238), Cities(active): 125(88)
2013-12-21: Total users: 6843, Non-zero FROM: 669, Geocoded(active): 440(237), Cities(active): 125(88)
2013-12-22: Total users: 6844, Non-zero FROM: 669, Geocoded(active): 440(237), Cities(active): 125(88)
2013-12-23: Total users: 6845, Non-zero FROM: 669, Geocoded(active): 440(237), Cities(active): 125(88)
2013-12-24: Total users: 6847, Non-zero FROM: 669, Geocoded(active): 440(237), Cities(active): 125(88)
2013-12-25: Total users: 6850, Non-zero FROM: 669, Geocoded(active): 440(236), Cities(active): 125(87)
2013-12-26: Total users: 6853, Non-zero FROM: 669, Geocoded(active): 440(236), Cities(active): 125(87)
2013-12-27: Total users: 6855, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2013-12-28: Total users: 6856, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2013-12-29: Total users: 6856, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2013-12-30: Total users: 6856, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2013-12-31: Total users: 6857, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2014-01-01: Total users: 6857, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2014-01-02: Total users: 6858, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2014-01-03: Total users: 6860, Non-zero FROM: 670, Geocoded(active): 440(236), Cities(active): 125(87)
2014-01-04: Total users: 6860, Non-zero FROM: 670, Geocoded(active): 440(234), Cities(active): 125(85)
2014-01-05: Total users: 6861, Non-zero FROM: 670, Geocoded(active): 440(234), Cities(active): 125(85)
2014-01-06: Total users: 6862, Non-zero FROM: 670, Geocoded(active): 440(234), Cities(active): 125(85)
2014-01-07: Total users: 6862, Non-zero FROM: 670, Geocoded(active): 440(234), Cities(active): 125(85)
2014-01-08: Total users: 6862, Non-zero FROM: 670, Geocoded(active): 440(234), Cities(active): 125(85)
2014-01-09: Total users: 6863, Non-zero FROM: 670, Geocoded(active): 440(234), Cities(active): 125(85)
2014-01-10: Total users: 6864, Non-zero FROM: 671, Geocoded(active): 441(235), Cities(active): 125(85)
2014-01-11: Total users: 6869, Non-zero FROM: 671, Geocoded(active): 441(235), Cities(active): 125(85)
2014-01-12: Total users: 6871, Non-zero FROM: 671, Geocoded(active): 441(235), Cities(active): 125(85)
2014-01-13: Total users: 6872, Non-zero FROM: 671, Geocoded(active): 441(235), Cities(active): 125(85)
2014-01-14: Total users: 6876, Non-zero FROM: 672, Geocoded(active): 442(235), Cities(active): 125(84)
2014-01-15: Total users: 6881, Non-zero FROM: 672, Geocoded(active): 442(234), Cities(active): 125(84)
2014-01-16: Total users: 6887, Non-zero FROM: 672, Geocoded(active): 442(234), Cities(active): 125(84)
2014-01-17: Total users: 6889, Non-zero FROM: 674, Geocoded(active): 444(236), Cities(active): 125(85)
2014-01-18: Total users: 6896, Non-zero FROM: 674, Geocoded(active): 444(236), Cities(active): 125(85)
2014-01-19: Total users: 6896, Non-zero FROM: 674, Geocoded(active): 444(235), Cities(active): 125(85)
2014-01-20: Total users: 6897, Non-zero FROM: 674, Geocoded(active): 444(235), Cities(active): 125(85)
2014-01-21: Total users: 6897, Non-zero FROM: 674, Geocoded(active): 444(235), Cities(active): 125(85)
2014-01-22: Total users: 6901, Non-zero FROM: 674, Geocoded(active): 444(235), Cities(active): 125(85)
2014-01-23: Total users: 6904, Non-zero FROM: 675, Geocoded(active): 445(235), Cities(active): 126(86)
2014-01-24: Total users: 6908, Non-zero FROM: 675, Geocoded(active): 445(235), Cities(active): 126(86)
2014-01-25: Total users: 6911, Non-zero FROM: 675, Geocoded(active): 445(235), Cities(active): 126(86)
2014-01-26: Total users: 6912, Non-zero FROM: 675, Geocoded(active): 445(235), Cities(active): 126(86)
2014-01-27: Total users: 6913, Non-zero FROM: 675, Geocoded(active): 445(235), Cities(active): 126(86)
2014-01-28: Total users: 6918, Non-zero FROM: 675, Geocoded(active): 445(235), Cities(active): 126(86)
2014-01-29: Total users: 6922, Non-zero FROM: 675, Geocoded(active): 445(231), Cities(active): 126(85)
2014-01-30: Total users: 6928, Non-zero FROM: 675, Geocoded(active): 444(230), Cities(active): 126(84)
2014-01-31: Total users: 6929, Non-zero FROM: 676, Geocoded(active): 445(230), Cities(active): 126(84)
2014-02-01: Total users: 6929, Non-zero FROM: 677, Geocoded(active): 446(232), Cities(active): 127(85)
2014-02-02: Total users: 6929, Non-zero FROM: 677, Geocoded(active): 446(232), Cities(active): 127(85)
2014-02-03: Total users: 6932, Non-zero FROM: 679, Geocoded(active): 447(233), Cities(active): 127(85)
2014-02-04: Total users: 6937, Non-zero FROM: 679, Geocoded(active): 447(234), Cities(active): 127(85)
2014-02-05: Total users: 6939, Non-zero FROM: 679, Geocoded(active): 447(233), Cities(active): 127(85)
2014-02-06: Total users: 6939, Non-zero FROM: 679, Geocoded(active): 447(232), Cities(active): 127(85)
2014-02-07: Total users: 6951, Non-zero FROM: 680, Geocoded(active): 448(233), Cities(active): 127(85)
2014-02-08: Total users: 6953, Non-zero FROM: 680, Geocoded(active): 448(233), Cities(active): 127(85)
2014-02-09: Total users: 6954, Non-zero FROM: 680, Geocoded(active): 448(232), Cities(active): 127(85)
2014-02-10: Total users: 6955, Non-zero FROM: 680, Geocoded(active): 448(232), Cities(active): 127(85)
2014-02-11: Total users: 6961, Non-zero FROM: 681, Geocoded(active): 449(233), Cities(active): 127(85)
2014-02-12: Total users: 6963, Non-zero FROM: 681, Geocoded(active): 449(233), Cities(active): 127(85)
2014-02-13: Total users: 6963, Non-zero FROM: 681, Geocoded(active): 449(233), Cities(active): 127(85)
2014-02-14: Total users: 6971, Non-zero FROM: 681, Geocoded(active): 449(232), Cities(active): 127(85)
2014-02-15: Total users: 6973, Non-zero FROM: 681, Geocoded(active): 449(232), Cities(active): 127(85)
2014-02-16: Total users: 6976, Non-zero FROM: 681, Geocoded(active): 449(231), Cities(active): 127(85)
2014-02-17: Total users: 6978, Non-zero FROM: 681, Geocoded(active): 449(230), Cities(active): 127(85)
2014-02-18: Total users: 6982, Non-zero FROM: 681, Geocoded(active): 449(230), Cities(active): 127(85)
2014-02-19: Total users: 6986, Non-zero FROM: 681, Geocoded(active): 449(231), Cities(active): 127(85)
2014-02-20: Total users: 6989, Non-zero FROM: 681, Geocoded(active): 449(231), Cities(active): 127(85)
2014-02-21: Total users: 6997, Non-zero FROM: 681, Geocoded(active): 449(231), Cities(active): 127(85)
2014-02-22: Total users: 6999, Non-zero FROM: 682, Geocoded(active): 450(231), Cities(active): 127(85)
2014-02-23: Total users: 7000, Non-zero FROM: 683, Geocoded(active): 451(232), Cities(active): 127(85)
2014-02-24: Total users: 7002, Non-zero FROM: 683, Geocoded(active): 451(232), Cities(active): 127(85)
2014-02-25: Total users: 7005, Non-zero FROM: 684, Geocoded(active): 452(233), Cities(active): 127(85)
2014-02-26: Total users: 7009, Non-zero FROM: 684, Geocoded(active): 452(232), Cities(active): 127(85)
2014-02-27: Total users: 7014, Non-zero FROM: 685, Geocoded(active): 453(232), Cities(active): 127(85)
2014-02-28: Total users: 7016, Non-zero FROM: 685, Geocoded(active): 453(232), Cities(active): 127(85)
2014-03-01: Total users: 7020, Non-zero FROM: 686, Geocoded(active): 454(233), Cities(active): 128(86)
2014-03-02: Total users: 7021, Non-zero FROM: 686, Geocoded(active): 454(233), Cities(active): 128(86)
2014-03-03: Total users: 7025, Non-zero FROM: 686, Geocoded(active): 454(233), Cities(active): 128(86)
2014-03-04: Total users: 7028, Non-zero FROM: 686, Geocoded(active): 454(233), Cities(active): 128(86)
2014-03-05: Total users: 7031, Non-zero FROM: 686, Geocoded(active): 454(233), Cities(active): 128(86)
2014-03-06: Total users: 7036, Non-zero FROM: 687, Geocoded(active): 454(232), Cities(active): 128(85)
2014-03-07: Total users: 7040, Non-zero FROM: 687, Geocoded(active): 454(232), Cities(active): 128(85)
2014-03-08: Total users: 7042, Non-zero FROM: 687, Geocoded(active): 454(232), Cities(active): 128(85)
2014-03-09: Total users: 7043, Non-zero FROM: 687, Geocoded(active): 454(232), Cities(active): 128(85)
2014-03-10: Total users: 7046, Non-zero FROM: 687, Geocoded(active): 454(231), Cities(active): 128(85)
2014-03-11: Total users: 7050, Non-zero FROM: 688, Geocoded(active): 455(232), Cities(active): 128(85)
